order_id,city_tier,category,delivery_status,item_accuracy,resolution_outcome,complaint_channel,reorder_risk,delivery_failure
NYK104179,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK104180,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK104181,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104182,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK104183,tier2,wellness,on_time,correct,not_applicable,email,0,0
NYK104184,tier3,haircare,delayed,correct,replaced,social,0,1
NYK104185,tier3,wellness,on_time,correct,not_applicable,none,0,0
NYK104186,metro,haircare,on_time,damaged,replaced,call,0,0
NYK104187,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104188,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK104189,tier2,haircare,delayed,correct,replaced,social,0,1
NYK104190,metro,makeup,on_time,wrong_item,replaced,call,0,0
NYK104191,tier2,skincare,delayed,correct,replaced,app,0,1
NYK104192,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK104193,tier3,skincare,delayed,correct,replaced,app,0,1
NYK104194,metro,makeup,delayed,wrong_item,unresolved,none,1,1
NYK104195,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104196,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104197,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK104198,metro,skincare,delayed,correct,refunded,email,0,1
NYK104199,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104200,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104201,tier3,wellness,delayed,correct,replaced,app,0,1
NYK104202,metro,makeup,delayed,correct,refunded,app,0,1
NYK104203,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104204,tier2,skincare,delayed,correct,replaced,call,0,1
NYK104205,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK104206,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104207,metro,makeup,delayed,correct,replaced,none,0,1
NYK104208,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK104209,metro,haircare,on_time,damaged,denied,call,1,0
NYK104210,tier2,wellness,delayed,correct,unresolved,none,0,1
NYK104211,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104212,tier2,skincare,on_time,damaged,replaced,call,0,0
NYK104213,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104214,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK104215,metro,haircare,on_time,wrong_item,refunded,app,0,0
NYK104216,tier2,wellness,delayed,wrong_item,denied,app,1,1
NYK104217,metro,wellness,on_time,correct,not_applicable,none,0,0
NYK104218,tier3,haircare,delayed,damaged,refunded,email,0,1
NYK104219,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK104220,metro,wellness,on_time,correct,not_applicable,email,0,0
NYK104221,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104222,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104223,metro,haircare,delayed,correct,replaced,social,0,1
NYK104224,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104225,tier3,haircare,not_delivered,correct,denied,app,0,1
NYK104226,tier2,wellness,on_time,correct,not_applicable,none,0,0
NYK104227,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104228,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104229,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104230,tier3,skincare,delayed,correct,replaced,social,0,1
NYK104231,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK104232,tier2,makeup,delayed,correct,replaced,app,0,1
NYK104233,tier3,wellness,on_time,wrong_item,refunded,call,0,0
NYK104234,metro,skincare,on_time,damaged,refunded,email,0,0
NYK104235,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104236,metro,makeup,delayed,correct,unresolved,app,0,1
NYK104237,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK104238,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK104239,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK104240,tier3,skincare,on_time,correct,not_applicable,social,0,0
NYK104241,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104242,tier2,skincare,delayed,correct,refunded,social,0,1
NYK104243,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK104244,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104245,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK104246,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104247,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104248,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104249,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK104250,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK104251,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104252,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK104253,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104254,tier3,haircare,delayed,correct,refunded,app,0,1
NYK104255,metro,skincare,delayed,correct,replaced,app,0,1
NYK104256,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK104257,tier2,wellness,on_time,correct,not_applicable,call,0,0
NYK104258,tier3,makeup,on_time,wrong_item,replaced,call,0,0
NYK104259,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104260,tier3,wellness,on_time,correct,not_applicable,app,0,0
NYK104261,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104262,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104263,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK104264,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104265,tier2,haircare,on_time,wrong_item,refunded,app,0,0
NYK104266,tier2,makeup,delayed,damaged,refunded,social,0,1
NYK104267,tier3,haircare,delayed,correct,replaced,social,0,1
NYK104268,tier3,wellness,on_time,correct,not_applicable,none,0,0
NYK104269,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK104270,tier3,skincare,delayed,correct,replaced,call,0,1
NYK104271,tier2,haircare,delayed,correct,denied,app,0,1
NYK104272,tier3,wellness,delayed,correct,refunded,app,0,1
NYK104273,tier3,makeup,not_delivered,correct,unresolved,email,0,1
NYK104274,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104275,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104276,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK104277,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104278,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104279,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK104280,metro,wellness,on_time,correct,not_applicable,none,0,0
NYK104281,metro,wellness,on_time,correct,not_applicable,email,0,0
NYK104282,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104283,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104284,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104285,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK104286,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK104287,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK104288,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK104289,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK104290,metro,makeup,delayed,correct,refunded,app,0,1
NYK104291,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK104292,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK104293,tier2,skincare,delayed,correct,refunded,app,0,1
NYK104294,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104295,tier2,makeup,delayed,correct,unresolved,email,0,1
NYK104296,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK104297,tier2,wellness,on_time,correct,not_applicable,social,0,0
NYK104298,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104299,tier2,skincare,on_time,wrong_item,denied,none,1,0
NYK104300,tier2,haircare,delayed,correct,refunded,none,0,1
NYK104301,tier2,makeup,on_time,wrong_item,replaced,social,0,0
NYK104302,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104303,metro,makeup,on_time,wrong_item,denied,app,1,0
NYK104304,metro,skincare,delayed,damaged,refunded,none,0,1
NYK104305,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104306,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK104307,metro,wellness,not_delivered,correct,refunded,none,0,1
NYK104308,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104309,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK104310,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK104311,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK104312,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK104313,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK104314,metro,skincare,delayed,correct,replaced,app,0,1
NYK104315,tier2,wellness,on_time,correct,not_applicable,none,0,0
NYK104316,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK104317,tier3,skincare,delayed,correct,denied,call,0,1
NYK104318,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK104319,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104320,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK104321,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK104322,tier2,skincare,delayed,correct,replaced,email,0,1
NYK104323,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK104324,metro,makeup,on_time,damaged,replaced,none,0,0
NYK104325,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK104326,metro,makeup,on_time,wrong_item,unresolved,app,1,0
NYK104327,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK104328,tier3,skincare,delayed,correct,refunded,call,0,1
NYK104329,tier3,makeup,on_time,damaged,denied,email,1,0
NYK104330,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104331,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104332,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104333,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104334,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK104335,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104336,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104337,metro,makeup,on_time,wrong_item,refunded,call,0,0
NYK104338,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK104339,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104340,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104341,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104342,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104343,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104344,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK104345,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104346,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104347,tier3,haircare,delayed,correct,denied,app,0,1
NYK104348,tier2,haircare,not_delivered,correct,replaced,email,0,1
NYK104349,tier3,skincare,delayed,correct,refunded,none,0,1
NYK104350,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK104351,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK104352,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK104353,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104354,tier3,haircare,delayed,damaged,replaced,app,0,1
NYK104355,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK104356,tier3,wellness,on_time,correct,not_applicable,email,0,0
NYK104357,metro,makeup,delayed,correct,unresolved,call,0,1
NYK104358,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK104359,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104360,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104361,tier2,makeup,on_time,damaged,replaced,email,0,0
NYK104362,tier2,makeup,delayed,correct,refunded,email,0,1
NYK104363,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK104364,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104365,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104366,tier2,haircare,delayed,correct,refunded,call,0,1
NYK104367,tier2,haircare,delayed,wrong_item,denied,call,1,1
NYK104368,metro,haircare,delayed,correct,denied,social,0,1
NYK104369,tier2,haircare,delayed,correct,replaced,none,0,1
NYK104370,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK104371,metro,skincare,on_time,wrong_item,refunded,app,0,0
NYK104372,tier2,haircare,delayed,correct,denied,app,0,1
NYK104373,metro,wellness,on_time,correct,not_applicable,social,0,0
NYK104374,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK104375,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104376,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK104377,metro,skincare,on_time,wrong_item,refunded,call,0,0
NYK104378,tier3,skincare,delayed,correct,refunded,app,0,1
NYK104379,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104380,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104381,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104382,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104383,tier2,wellness,on_time,correct,not_applicable,email,0,0
NYK104384,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK104385,tier3,makeup,on_time,wrong_item,replaced,call,0,0
NYK104386,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK104387,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK104388,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK104389,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104390,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104391,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK104392,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104393,tier2,skincare,delayed,correct,replaced,app,0,1
NYK104394,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK104395,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104396,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104397,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK104398,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104399,tier3,haircare,delayed,correct,unresolved,email,0,1
NYK104400,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK104401,tier2,haircare,on_time,wrong_item,replaced,social,0,0
NYK104402,metro,makeup,delayed,correct,refunded,call,0,1
NYK104403,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104404,tier2,haircare,delayed,correct,denied,social,0,1
NYK104405,tier2,makeup,delayed,correct,refunded,social,0,1
NYK104406,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104407,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104408,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK104409,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104410,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK104411,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK104412,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104413,metro,wellness,on_time,correct,not_applicable,none,0,0
NYK104414,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK104415,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK104416,tier2,makeup,delayed,correct,unresolved,none,0,1
NYK104417,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104418,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK104419,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK104420,metro,skincare,delayed,correct,refunded,call,0,1
NYK104421,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104422,tier2,makeup,on_time,wrong_item,unresolved,app,1,0
NYK104423,metro,skincare,delayed,damaged,unresolved,email,1,1
NYK104424,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK104425,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104426,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104427,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104428,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104429,metro,haircare,on_time,damaged,unresolved,app,1,0
NYK104430,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK104431,tier3,skincare,on_time,wrong_item,refunded,social,0,0
NYK104432,tier3,makeup,delayed,correct,denied,call,0,1
NYK104433,metro,makeup,delayed,correct,denied,email,0,1
NYK104434,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK104435,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104436,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104437,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK104438,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104439,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104440,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104441,metro,wellness,on_time,correct,not_applicable,email,0,0
NYK104442,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK104443,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK104444,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK104445,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104446,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104447,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104448,tier2,skincare,on_time,wrong_item,refunded,app,0,0
NYK104449,metro,skincare,on_time,damaged,replaced,app,0,0
NYK104450,tier3,wellness,delayed,correct,denied,email,0,1
NYK104451,tier3,skincare,delayed,correct,unresolved,app,0,1
NYK104452,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104453,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104454,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK104455,metro,skincare,on_time,wrong_item,denied,none,1,0
NYK104456,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104457,tier2,skincare,on_time,wrong_item,replaced,call,0,0
NYK104458,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104459,tier3,wellness,on_time,correct,not_applicable,social,0,0
NYK104460,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104461,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK104462,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104463,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK104464,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104465,metro,skincare,on_time,damaged,denied,email,1,0
NYK104466,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104467,tier2,makeup,on_time,damaged,refunded,call,0,0
NYK104468,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK104469,metro,skincare,delayed,correct,replaced,app,0,1
NYK104470,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK104471,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104472,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK104473,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK104474,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK104475,tier2,wellness,delayed,correct,denied,call,0,1
NYK104476,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK104477,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK104478,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK104479,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK104480,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK104481,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104482,tier3,wellness,delayed,damaged,denied,social,1,1
NYK104483,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK104484,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK104485,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104486,tier3,makeup,on_time,correct,not_applicable,none,0,0
NYK104487,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK104488,metro,wellness,on_time,correct,not_applicable,call,0,0
NYK104489,tier2,wellness,on_time,wrong_item,denied,app,1,0
NYK104490,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK104491,tier3,wellness,delayed,correct,replaced,app,0,1
NYK104492,tier3,haircare,delayed,correct,replaced,app,0,1
NYK104493,metro,makeup,delayed,correct,denied,app,0,1
NYK104494,metro,skincare,on_time,damaged,refunded,call,0,0
NYK104495,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104496,tier2,skincare,not_delivered,correct,unresolved,email,0,1
NYK104497,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK104498,tier3,wellness,on_time,correct,not_applicable,call,0,0
NYK104499,tier3,skincare,delayed,correct,unresolved,none,0,1
NYK104500,metro,haircare,on_time,wrong_item,unresolved,none,1,0
NYK104501,tier2,makeup,delayed,correct,unresolved,social,0,1
NYK104502,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104503,tier2,skincare,delayed,damaged,replaced,none,0,1
NYK104504,metro,makeup,on_time,wrong_item,replaced,email,0,0
NYK104505,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104506,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK104507,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104508,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK104509,metro,skincare,delayed,correct,denied,call,0,1
NYK104510,tier2,makeup,delayed,correct,refunded,call,0,1
NYK104511,tier2,makeup,delayed,correct,denied,social,0,1
NYK104512,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK104513,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104514,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104515,metro,wellness,on_time,correct,not_applicable,call,0,0
NYK104516,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104517,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104518,tier3,skincare,on_time,damaged,refunded,app,0,0
NYK104519,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104520,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104521,tier2,makeup,on_time,damaged,unresolved,app,1,0
NYK104522,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK104523,tier3,makeup,delayed,correct,replaced,app,0,1
NYK104524,tier2,skincare,delayed,correct,denied,social,0,1
NYK104525,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104526,tier2,makeup,delayed,correct,replaced,app,0,1
NYK104527,tier2,skincare,delayed,correct,denied,none,0,1
NYK104528,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104529,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104530,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK104531,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK104532,tier2,wellness,on_time,correct,not_applicable,call,0,0
NYK104533,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK104534,tier2,wellness,delayed,wrong_item,unresolved,none,1,1
NYK104535,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104536,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK104537,tier3,skincare,not_delivered,correct,replaced,call,0,1
NYK104538,metro,haircare,delayed,correct,refunded,call,0,1
NYK104539,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104540,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104541,metro,wellness,not_delivered,correct,refunded,email,0,1
NYK104542,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104543,tier2,makeup,delayed,correct,replaced,app,0,1
NYK104544,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104545,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104546,tier3,haircare,on_time,correct,not_applicable,email,0,0
NYK104547,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104548,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104549,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104550,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104551,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK104552,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104553,tier2,skincare,delayed,correct,denied,email,0,1
NYK104554,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104555,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104556,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104557,tier2,makeup,delayed,wrong_item,denied,call,1,1
NYK104558,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104559,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104560,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK104561,metro,skincare,delayed,correct,refunded,app,0,1
NYK104562,metro,skincare,not_delivered,correct,refunded,app,0,1
NYK104563,tier3,makeup,delayed,correct,unresolved,social,0,1
NYK104564,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK104565,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK104566,tier3,skincare,on_time,damaged,denied,call,1,0
NYK104567,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104568,tier2,skincare,on_time,damaged,refunded,social,0,0
NYK104569,tier2,makeup,not_delivered,correct,refunded,email,0,1
NYK104570,metro,skincare,not_delivered,damaged,refunded,call,0,1
NYK104571,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK104572,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104573,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK104574,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104575,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104576,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104577,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK104578,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104579,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104580,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104581,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK104582,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK104583,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK104584,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104585,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK104586,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104587,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK104588,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK104589,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104590,metro,haircare,delayed,correct,denied,social,0,1
NYK104591,tier2,skincare,not_delivered,damaged,denied,none,1,1
NYK104592,tier2,wellness,on_time,correct,not_applicable,email,0,0
NYK104593,metro,makeup,delayed,correct,denied,app,0,1
NYK104594,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104595,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK104596,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104597,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104598,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104599,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104600,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104601,tier3,skincare,delayed,damaged,denied,app,1,1
NYK104602,tier3,haircare,on_time,damaged,unresolved,email,1,0
NYK104603,tier2,makeup,delayed,correct,refunded,call,0,1
NYK104604,tier2,skincare,delayed,correct,refunded,app,0,1
NYK104605,metro,wellness,on_time,correct,not_applicable,none,0,0
NYK104606,tier3,makeup,on_time,damaged,replaced,app,0,0
NYK104607,metro,makeup,on_time,wrong_item,unresolved,app,1,0
NYK104608,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104609,tier3,makeup,not_delivered,correct,replaced,app,0,1
NYK104610,tier3,wellness,on_time,correct,not_applicable,call,0,0
